talk_id,para_id,entity_id,before,entities,after,label
266,25,3,"The song says, ♫ ""I made heaven so happy today, ♫ ♫ Receiving God's love and giving it away ",♫,"♫ When I looked up, heaven smiled at me ♫ ♫ Now, I'm so happy",ORG
267,16,3, It's currently 10 billion miles away from ,Earth," transmitting with that dish, with the power of 20 watts, and we're still in contact with it",LOC
267,16,5, But it visited ,Jupiter," Saturn, Uranus and Neptune",LOC
267,16,6," But it visited Jupiter, ",Saturn, Uranus and Neptune,PRODUCT
267,16,7," But it visited Jupiter, Saturn, ",Uranus,and Neptune,LOC
267,16,8," But it visited Jupiter, Saturn, Uranus and ",Neptune," And after it visited all four of those planets, Carl Sagan, who's one of my great heroes, had the wonderful idea of turning Voyager around and taking a picture of every planet it had visited",LOC
267,16,10," And after it visited all four of those planets, ",Carl Sagan," who's one of my great heroes, had the wonderful idea of turning Voyager around and taking a picture of every planet it had visited",PERSON
267,16,11," And after it visited all four of those planets, Carl Sagan, who's one of my great heroes, had the wonderful idea of turning ",Voyager,around and taking a picture of every planet it had visited,PRODUCT
267,16,12, And it took this picture of ,Earth," Now it's very hard to see the Earth there, it's called the ""Pale Blue Dot"" picture, but Earth is suspended in that red shaft of light",LOC
267,16,13, Now it's very hard to see the ,Earth,"there, it's called the ""Pale Blue Dot"" picture, but Earth is suspended in that red shaft of light",LOC
267,16,14," Now it's very hard to see the Earth there, it's called ","the ""Pale Blue Dot"," picture, but Earth is suspended in that red shaft of light",ORG
267,16,15," Now it's very hard to see the Earth there, it's called the ""Pale Blue Dot"" picture, but ",Earth,is suspended in that red shaft of light,LOC
267,16,16, That's ,Earth,from four billion miles away,LOC
267,19,0,"Let me leave the last words to someone who's rapidly becoming a hero of mine, ",Humphrey Davy, who did his science at the turn of the 19th century,PERSON
268,0,0, In ,Alaska, swarms of mosquitos can get so thick that they actually asphyxiate caribou,LOC
268,0,9," In fact, humans hate mosquitos so much that we spend billions of dollars worldwide to keep them away from us — from ",citronella,candles to bug sprays to heavy-duty agricultural pesticides,ORG
268,0,10, But it's not just that ,mosquitos,"are annoying, they're also deadly",LOC
268,0,11, ,Mosquitos,can transmit everything from malaria to yellow fever to West Nile virus to dengue,PERSON
268,0,12, Mosquitos can transmit everything from malaria to yellow fever to ,West Nile,virus to dengue,LOC
268,0,15, But some scientists say that ,mosquitos,aren't actually all that important,LOC
268,0,16, The problem is that nobody knows what would happen if we killed off all the ,mosquitos, Something better might take their spot or perhaps something even worse,LOC
269,27,10, And two or three ,Olympics,"after that, they are going to be unbeatable",EVENT
269,30,8," And that's the reason why, as you look at the hominid fossil record, erectus, and heidelbergensis, and floresiensis, and ",Neanderthals," and Homo sapiens, all overlap",ORG
269,31,6, ,Ta-dah," Maybe the reason for thr creation of the universe, and all the galaxies, and all the planets, and all the energy, and all the dark energy, and all the rest of stuff is to create what's in this room",LOC
270,190,5," Please turn off your radio, ",Eleanor, I wanna talk to Randi,PERSON
270,190,6, I wanna talk to ,Randi, I've got a question for Randi,PERSON
270,190,7, I've got a question for ,Randi," What's your question, please? I want to talk to the Amazing Randi",PERSON
270,190,8," What's your question, please? I want to talk to ",the Amazing Randi," Do you have a laminated badge, Eleanor? I want my million dollars",ORG
270,190,9," Do you have a laminated badge, ",Eleanor, I want my million dollars,PERSON
270,192,4,"♫ Algeria, Bulgaria, Cambodia, ",Dominica, ♫,LOC
270,194,3,"♫ Hungary, Iran, Japan, ",Kazakhstan, ♫,LOC
270,198,2,"♫ Turkey, Uruguay, ",Vietnam, ♫,LOC
270,199,1,"♫ West Xylophone, Yemen, ",Zimbabwe, ♫,LOC
270,200,4,"♫ Algeria, Bulgaria, Cambodia, ",Dominica, ♫,LOC
270,202,3,"♫ Hungary, Iran, Japan, ",Kazakhstan, ♫,LOC
270,206,2,"♫ Turkey, Uruguay, ",Vietnam, ♫,LOC
270,207,1,"♫ West Xylophone, Yemen, ",Zimbabwe, ♫,LOC
270,212,4,"♫ Algeria, Bulgaria, Cambodia, ",Dominica, ♫,LOC
270,214,3,"♫ Hungary, Iran, Japan, ",Kazakhstan, ♫,LOC
270,218,2,"♫ Turkey, Uruguay, ",Vietnam, ♫,LOC
270,219,1,"♫ West Xylophone, Yemen, ",Zimbabwe, ♫,LOC
271,12,15,""" But was India ready for it? Because cricket, for a long time in ",India,was always organized,LOC
271,20,19," Never would India have said, ""I want a player to play one game for me, and I will use a corporate jet to send him all the way back to Kingston, ",Jamaica,to play a game,LOC
271,32,13," Then Andrew Flintoff came by from England, he got one and a half million dollars, and he went back and said, ""For four weeks, I'm earning more than ",Frank Lampard,"and Steven Gerrard, and I'm earning more than the footballers, wow",PERSON
271,32,14," Then Andrew Flintoff came by from England, he got one and a half million dollars, and he went back and said, ""For four weeks, I'm earning more than Frank Lampard and ",Steven Gerrard," and I'm earning more than the footballers, wow",PERSON
271,32,15,""" And where was he earning it from? From a little club in ",India, Could you have imagined that day would come? One and a half million dollars for six weeks' work,LOC
271,33,9, Move a whole tournament to ,South Africa,in three weeks,LOC
271,36,6, We love to play in ,India,""" And that felt good, you know? We said, ""The dollar's quite powerful actually",LOC
271,36,7,""" Can you imagine, you've got the dollar on view and there's no ",Delhi,belly in there anymore,LOC
271,37,1,"Right so, finally, an English game that ",India,"usurped a little bit, but T20 is going to be the next missionary in the world",LOC
271,37,2,"Right so, finally, an English game that India usurped a little bit, but ",T20,is going to be the next missionary in the world,ORG
271,37,3, You can't take a timeless test to ,China,"and sit through 14 days with no result in the end, or you can't take it all over the world",LOC
271,37,5, So that's what ,T20,is doing,ORG
272,26,3," But there's also the fact that law is another place where there are many opinions in circulation, but they need to be resolved to one canonical copy, and when you go onto ",GitHub," and you look around, there are millions and millions of projects, almost all of which are source code, but if you look around the edges, you can see people experimenting with the political ramifications of a system like that",LOC
272,26,6, Someone put up all the Wikileaked cables from ,the State Department," along with software used to interpret them, including my favorite use ever of the Cablegate cables, which is a tool for detecting naturally occurring haiku in State Department prose",ORG
